id,source_type,source,field_or_context,arabic_text,english_translation,treatment,translation_note
SMART-I18N-2201,database_public_cms,services.json::تصميم وتطوير مواقع الويب,features[4],سهولة الصيانة,Easy Maintenance,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2202,database_public_cms,services.json::تصميم وتطوير مواقع الويب,shortDescription,حلول ويب متكاملة بأحدث التقنيات مثل Next.js وReact,Integrated web solutions using modern technologies such as Next.js and React,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2203,database_public_cms,services.json::تطوير تطبيقات الجوال,title,تطوير تطبيقات الجوال,Mobile App Development,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2204,database_public_cms,services.json::تطوير تطبيقات الجوال,description,تطبيقات جوال عالية الأداء لنظامي iOS وAndroid بتجربة مستخدم متميزة.,High-performance mobile applications for iOS and Android with an outstanding user experience.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2205,database_public_cms,services.json::تطوير تطبيقات الجوال,features[2],واجهة مستخدم جذابة,Attractive User Interface,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2206,database_public_cms,services.json::تطوير تطبيقات الجوال,features[3],تكامل مع الخدمات السحابية,Cloud Service Integration,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2207,database_public_cms,services.json::تطوير تطبيقات الجوال,shortDescription,تطبيقات جوال عالية الأداء لنظامي iOS وAndroid,High-performance mobile applications for iOS and Android,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2208,database_public_cms,services.json::تصميم الهوية البصرية,title,تصميم الهوية البصرية,Visual Identity Design,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2209,database_public_cms,services.json::تصميم الهوية البصرية,description,بناء هوية بصرية متكاملة تعبر عن قيم علامتك التجارية وتجذب جمهورك المستهدف.,Build a complete visual identity that expresses your brand values and attracts your target audience.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2210,database_public_cms,services.json::تصميم الهوية البصرية,features[0],تصميم شعار احترافي,Professional Logo Design,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2211,database_public_cms,services.json::تصميم الهوية البصرية,features[1],دليل الهوية البصرية,Visual Identity Guidelines,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2212,database_public_cms,services.json::تصميم الهوية البصرية,features[2],تصميم بطاقات العمل,Business Card Design,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2213,database_public_cms,services.json::تصميم الهوية البصرية,features[3],تصميم المطبوعات,Print Design,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2214,database_public_cms,services.json::تصميم الهوية البصرية,shortDescription,بناء هوية بصرية متكاملة تعبر عن قيم علامتك التجارية,Build a complete visual identity that expresses your brand values,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2215,database_public_cms,services.json::التسويق الرقمي,title,التسويق الرقمي,Digital Marketing,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2216,database_public_cms,services.json::التسويق الرقمي,description,حملات تسويقية مدروسة تعتمد على البيانات لتحقيق أعلى عائد على الاستثمار.,Data-driven marketing campaigns designed to achieve the highest return on investment.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2217,database_public_cms,services.json::التسويق الرقمي,features[0],إدارة وسائل التواصل الاجتماعي,Social Media Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2218,database_public_cms,services.json::التسويق الرقمي,features[1],إعلانات مدفوعة,Paid Advertising,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2219,database_public_cms,services.json::التسويق الرقمي,features[2],تحسين محركات البحث (SEO),Search Engine Optimization (SEO),add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2220,database_public_cms,services.json::التسويق الرقمي,features[3],تحليل الأداء,Performance Analysis,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2221,database_public_cms,services.json::التسويق الرقمي,shortDescription,حملات تسويقية مدروسة لتحقيق أعلى عائد على الاستثمار,Strategic marketing campaigns designed to maximize return on investment,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2222,database_public_cms,services.json::حلول SaaS مخصصة,title,حلول SaaS مخصصة,Custom SaaS Solutions,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2223,database_public_cms,services.json::حلول SaaS مخصصة,description,تصميم وتطوير أنظمة SaaS قابلة للتوسع مع إدارة كاملة للسحابة والبنية التحتية.,Design and development of scalable SaaS systems with complete cloud and infrastructure management.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2224,database_public_cms,services.json::حلول SaaS مخصصة,features[0],معمارية قابلة للتوسع,Scalable Architecture,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2225,database_public_cms,services.json::حلول SaaS مخصصة | services.json::استضافة وإدارة السحابة,features[1],إدارة السحابة,Cloud Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2226,database_public_cms,services.json::حلول SaaS مخصصة,features[3],تكامل مع APIs,API Integration,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2227,database_public_cms,services.json::حلول SaaS مخصصة,shortDescription,تصميم وتطوير أنظمة SaaS قابلة للتوسع,Design and development of scalable SaaS systems,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2228,database_public_cms,services.json::تحليل البيانات,title | features[0],تحليل البيانات,Data Analytics,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2229,database_public_cms,services.json::تحليل البيانات,description,تحويل بياناتك إلى رؤى قابلة للتنفيذ لاتخاذ قرارات أعمال أكثر ذكاءً.,Turn your data into actionable insights for smarter business decisions.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2230,database_public_cms,services.json::تحليل البيانات,features[1],تقارير تفاعلية,Interactive Reports,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2231,database_public_cms,services.json::تحليل البيانات,features[2],لوحات تحكم,Dashboards,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2232,database_public_cms,services.json::تحليل البيانات,features[3],تنبؤات ذكية,Smart Forecasting,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2233,database_public_cms,services.json::تحليل البيانات,shortDescription,تحويل بياناتك إلى رؤى قابلة للتنفيذ,Turn your data into actionable insights,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2234,database_public_cms,services.json::استضافة وإدارة السحابة,title,استضافة وإدارة السحابة,Hosting and Cloud Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2235,database_public_cms,services.json::استضافة وإدارة السحابة,description,حلول استضافة متقدمة مع إدارة كاملة للخوادم والسحابة لتضمن أداءً مثاليًا.,Advanced hosting solutions with full server and cloud management to ensure optimal performance.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2236,database_public_cms,services.json::استضافة وإدارة السحابة,features[0],استضافة موثوقة,Reliable Hosting,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2237,database_public_cms,services.json::استضافة وإدارة السحابة,features[2],نسخ احتياطي تلقائي,Automated Backups,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2238,database_public_cms,services.json::استضافة وإدارة السحابة,shortDescription,حلول استضافة متقدمة مع إدارة كاملة للخوادم والسحابة,Advanced hosting solutions with full server and cloud management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2239,database_public_cms,teammembers.json::عبد السلام معاد,fullName,عبد السلام معاد,Abdulsalam Moaad,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2240,database_public_cms,teammembers.json::عبد السلام معاد,role,مدير المشاريع,Project Manager,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2241,database_public_cms,teammembers.json::عبد السلام معاد,bio,عبد السلام معاد مهندس برمجيات موبايل متخصص في تطوير تطبيقات Flutter متعددة المنصات، يمتلك خبرة قوية في بناء التطبيقات باستخدام Clean Architecture وBloc/Cubit، مع تنفيذ تكاملات REST API، المصادقة الآمنة، التخزين المحلي، الإشعارات، الخرائط، والدردشة الفورية عبر Socket.IO. لديه خبرة إضافية في تحليل الأنظمة قبل التطوير، أتمتة العمليات باستخدام Python وn8n، إلى جانب خبرته في تدريس Flutter والبرمجة. شارك في تطوير تطبيقات تجارة إلكترونية وخدمات واسعة النطاق مثل Tagadod وTRAS Phone وSmart Store، مع تركيز واضح على الأداء، الأمان، وقابلية التوسع.,"Abdulsalam Moaad is a mobile software engineer specializing in cross-platform Flutter application development. He has strong experience building applications with Clean Architecture and Bloc/Cubit, implementing REST API integrations, secure authentication, local storage, notifications, maps, and real-time chat through Socket.IO. His additional experience includes system analysis before development, process automation using Python and n8n, and teaching Flutter and programming. He has contributed to large-scale e-commerce and service applications such as Tagadod, TRAS Phone, and Smart Store, with a clear focus on performance, security, and scalability.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2242,database_public_cms,teammembers.json::عبد السلام معاد,funFact,مهووس بالتفاصيل التي لا يلاحظها الجميع,Obsessed with the details most people never notice,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2243,database_public_cms,teammembers.json::عبد السلام معاد,specializations[0],مطور تطبيقات موبايل,Mobile Application Developer,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2244,database_public_cms,teammembers.json::عبد السلام معاد,specializations[1],مسؤول تطوير المنتجات,Product Development Lead,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2245,database_public_cms,teammembers.json::عبد السلام معاد,specializations[2],محلل أنظمة,Systems Analyst,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2246,database_public_cms,teammembers.json::عبد السلام معاد,specializations[3],أتمتة العمليات,Process Automation,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2247,database_public_cms,teammembers.json::محمد مراد,role,مطور Backend متقدم,Advanced Backend Developer,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2248,database_public_cms,teammembers.json::محمد مراد,bio,محمد مراد، خريج علوم حاسوب ورائد أعمال تقني ومطور برمجيات متخصص في بناء الأنظمة والمنصات الرقمية الحديثة. أسس مشاريع ومنتجات SaaS متعددة، ويعمل على تطوير حلول تقنية تخدم السوق اليمني والعربي. يمتلك خبرة عملية في قيادة الفرق التقنية، تطوير المنتجات، إدارة المشاريع، وتشغيل الأنظمة على نطاق إنتاجي.,"Mohammed Murad is a computer science graduate, technology entrepreneur, and software developer specializing in building modern digital systems and platforms. He has founded multiple SaaS projects and products and works on technology solutions serving the Yemeni and Arab markets. He has practical experience leading technical teams, developing products, managing projects, and operating systems in production environments.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2249,database_public_cms,teammembers.json::محمد مراد,funFact,يحب البرمجة ب اسلوب التيكا تاكا💖💙,Loves coding with a Tiki-Taka style 💖💙,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2250,database_public_cms,teammembers.json::محمد مراد,specializations[0],تطوير تطبيقات ومنصات SaaS,SaaS Application and Platform Development,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2251,database_public_cms,teammembers.json::محمد مراد,specializations[2],هندسة البرمجيات وبناء الأنظمة,Software Engineering and Systems Development,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2252,database_public_cms,teammembers.json::محمد مراد,specializations[3],تصميم وبناء Architecture للأنظمة,System Architecture Design and Development,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2253,database_public_cms,teammembers.json::محمد مراد,specializations[4],Backend Development و APIs,Backend Development and APIs,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2254,database_public_cms,teammembers.json::محمد مراد,specializations[5],DevOps وإدارة الخوادم والبنية التحتية,"DevOps, Server Management, and Infrastructure",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2255,database_public_cms,teammembers.json::محمد مراد,specializations[7],الذكاء الاصطناعي وتكاملاته داخل المنتجات,Artificial Intelligence and Product Integrations,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2256,database_public_cms,teammembers.json::محمد مراد,specializations[8],إدارة المنتجات التقنية وتحويل الأفكار إلى مشاريع ناجحة,Technical Product Management and Turning Ideas into Successful Projects,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2257,database_public_cms,teammembers.json::إيمان جميل,bio,مصممة تجارب مستخدم وواجهات رقمية أعمل على تحويل الأفكار إلى تجارب مرئية مدروسة، تجمع بين البساطة، الوضوح، والهوية البصرية المتناسقة. أؤمن بأن التصميم الجيد يبدأ بفهم المستخدم وينتهي بتجربة تُحسن قِيَل أن تُرى.,"A user-experience and digital-interface designer who turns ideas into thoughtful visual experiences combining simplicity, clarity, and a cohesive visual identity. I believe good design starts with understanding the user and ends with an experience that feels right before it is even noticed.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2258,database_public_cms,teammembers.json::إيمان جميل,funFact,عقلية مدريدية ⚪، ولمسة أنيقة احترافية✨,"A Madridista mindset ⚪ with an elegant, professional touch ✨",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2259,database_public_cms,technologies.json::NestJS,description,إطار عمل Node.js قوي وقابل للتوسع,A powerful and scalable Node.js framework,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2260,database_public_cms,technologies.json::NestJS,tooltip,إطار عمل قوي لبناء واجهات برمجية سريعة وآمنة,A powerful framework for building fast and secure APIs,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2261,database_public_cms,technologies.json::React,description,مكتبة JavaScript لبناء واجهات المستخدم,A JavaScript library for building user interfaces,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2262,database_public_cms,technologies.json::React,tooltip,مكتبة لبناء واجهات مستخدم تفاعلية وسريعة,A library for building fast and interactive user interfaces,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2263,database_public_cms,technologies.json::Next.js,description,إطار عمل JavaScript تقدمي,A progressive JavaScript framework,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2264,database_public_cms,technologies.json::Next.js,tooltip,إطار عمل مرن لبناء واجهات مستخدم حديثة,A flexible framework for building modern user interfaces,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2265,database_public_cms,technologies.json::Node.js,description,بيئة تشغيل JavaScript من جانب الخادم,A server-side JavaScript runtime,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2266,database_public_cms,technologies.json::Node.js,tooltip,بيئة سريعة لبناء خدمات الويب المقاسة,A fast runtime for building scalable web services,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2267,database_public_cms,technologies.json::MongoDB,description,قاعدة بيانات NoSQL,A NoSQL database,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2268,database_public_cms,technologies.json::MongoDB,tooltip,قاعدة بيانات مرنة وسريعة لتخزين البيانات,A flexible and fast database for storing data,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2269,database_public_cms,technologies.json::PostgreSQL,description,قاعدة بيانات علائقية متقدمة,An advanced relational database,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2270,database_public_cms,technologies.json::PostgreSQL,tooltip,قاعدة بيانات قوية وموثوقة للبيانات المعقدة,A powerful and reliable database for complex data,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2271,database_public_cms,technologies.json::Docker,description,منصة للحاويات,A container platform,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2272,database_public_cms,technologies.json::Docker,tooltip,نستخدمها لتسهيل نشر التطبيقات وإدارتها,We use it to simplify application deployment and management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2273,database_public_cms,technologies.json::AWS,description,خدمات سحابية من Amazon,Cloud services from Amazon,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2274,database_public_cms,technologies.json::AWS,tooltip,خدمات سحابية موثوقة لتشغيل التطبيقات,Reliable cloud services for running applications,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2275,database_public_cms,technologies.json::React Native Expo,description,إطار عمل لتطوير تطبيقات الجوال,A framework for mobile application development,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2276,database_public_cms,technologies.json::React Native Expo,tooltip,لبناء تطبيقات جوال أصلية بتقنية واحدة,Build native mobile applications with a single technology stack,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2277,database_public_cms,technologies.json::Flutter,description,إطار عمل Google لتطوير التطبيقات,Google’s application development framework,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2278,database_public_cms,technologies.json::Flutter,tooltip,إطار عمل Google لبناء تطبيقات جوال جميلة,Google’s framework for building beautiful mobile applications,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2279,database_public_cms,technologies.json::TypeScript,description,JavaScript مع أنواع البيانات,JavaScript with static types,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2280,database_public_cms,technologies.json::TypeScript,tooltip,يجعل الكود أكثر أماناً وسهولة في الصيانة,Makes code safer and easier to maintain,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2281,database_public_cms,technologies.json::GraphQL,description,لغة استعلام للواجهات البرمجية,A query language for APIs,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2282,database_public_cms,technologies.json::GraphQL,tooltip,لطلب البيانات بدقة وكفاءة عالية,Request data precisely and efficiently,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2283,database_public_cms,technologies.json::Redis,description,مخزن بيانات في الذاكرة,An in-memory data store,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2284,database_public_cms,technologies.json::Redis,tooltip,نستخدمها لسرعة استجابة البيانات (Caching),We use it to improve data response speed through caching,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2285,database_public_cms,technologies.json::Qdrant db,description,قاعدة بيانات متجهات (Vector Database) مفتوحة المصدر، ومحرك بحث مخصص للبحث عن التشابه الدلالي,An open-source vector database and search engine specialized in semantic similarity search,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2286,database_public_cms,technologies.json::Qdrant db,tooltip,قاعدة بيانات متجهات,A vector database,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2287,database_public_cms,technologies.json::Prometheus,description,"نظام مراقبة (Monitoring) وتنبيه مفتوح المصدر يُستخدم على نطاق واسع في إدارة الخوادم. يجمع ""بروميثيوس"" بيانات أداء الأنظمة بشكل دوري، ويخزنها في قاعدة بيانات، ويتيح للمستخدمين تحليلها وعرضها عبر أدوات خارجية مثل Grafana، أو إرسال تنبيهات فورية عند حدوث أعطال","An open-source monitoring and alerting system widely used for server management. Prometheus periodically collects system performance metrics, stores them in a time-series database, and enables analysis and visualization through external tools such as Grafana or real-time alerts when failures occur.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2288,database_public_cms,technologies.json::Prometheus,tooltip,نظام مراقبة (Monitoring) وتنبيه مفتوح المصدر يُستخدم على نطاق واسع في إدارة الخوادم,An open-source monitoring and alerting system widely used in server management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2289,database_public_cms,technologies.json::Kubernetes,description,"هي منصة مفتوحة المصدر لإدارة وأتمتة تطبيقات ""الحاويات"" (Containers). تم تصميمها في الأصل بواسطة Google وتُستخدم لنشر تطبيقاتك، توسيع نطاقها (تكبيرها/تصغيرها)، وصيانتها عبر خوادم متعددة بشكل آلي ودون أي تدخل يدوي.","An open-source platform for managing and automating containerized applications. Originally designed by Google, Kubernetes is used to deploy, scale up or down, and maintain applications automatically across multiple servers with minimal manual intervention.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2290,database_public_cms,technologies.json::Kubernetes,tooltip,"منصة مفتوحة المصدر لإدارة وأتمتة تطبيقات ""الحاويات"" (Containers).",An open-source platform for managing and automating containerized applications.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2291,database_public_cms,technologies.json::Garfana,description,منصة مفتوحة المصدر تُستخدم أساساً لتحليل البيانات وإنشاء لوحات معلومات (Dashboards) تفاعلية ورسوم بيانية احترافية. وظيفته الأساسية هي أخذ البيانات المعقدة وعرضها بصورة مرئية واضحة ومفهومة في الوقت الفعلي.,"An open-source platform primarily used for data analysis and for creating interactive dashboards and professional charts. Its core role is to turn complex data into clear, understandable, real-time visualizations.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2292,database_public_cms,technologies.json::Garfana,tooltip,منصة تُستخدم أساساً لتحليل البيانات وإنشاء لوحات معلومات (Dashboards) تفاعلية ورسوم بيانية احترافية,A platform primarily used for data analysis and for creating interactive dashboards and professional charts,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2293,database_public_cms,technologies.json::Ansible,description,هو أداة برمجية مفتوحة المصدر تُستخدم لأتمتة مهام تكنولوجيا المعلومات (IT Automation)، مثل إدارة التكوينات، ونشر التطبيقات، وإدارة البنية التحتية ككود (Infrastructure as Code).,"An open-source software tool used to automate IT tasks such as configuration management, application deployment, and Infrastructure as Code.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2294,database_public_cms,technologies.json::Ansible,tooltip,أداة برمجية مفتوحة المصدر تُستخدم لأتمتة مهام تكنولوجيا المعلومات (IT Automation)،,An open-source software tool used to automate IT tasks,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2295,database_public_cms,technologies.json::Tailwind CSS,description,"إطار عمل (Framework) حديث ومبني بلغة CSS، يعتمد على فلسفة ""الأولوية للأداة"" (Utility-First). بدلاً من توفير قوالب وأزرار جاهزة كما تفعل أطر العمل التقليدية (مثل Bootstrap)، فإنه يقدم فئات (Classes) صغيرة ومحددة تقوم بوظيفة واحدة (مثل إضافة مسافة، أو تغيير لون).","A modern CSS framework based on a Utility-First philosophy. Rather than providing prebuilt templates and buttons like traditional frameworks such as Bootstrap, it provides small, focused classes that each perform a specific function, such as adding spacing or changing a color.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2296,database_public_cms,technologies.json::Tailwind CSS,tooltip,إطار عمل (Framework) حديث ومبني بلغة CSS،,A modern framework built with CSS,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2297,database_public_cms,technologies.json::RabbitMQ ,description,"وسيط رسائل (Message Broker) مفتوح المصدر؛ يعمل كنظام أساسي لاستلام وتخزين وتوجيه الرسائل بين التطبيقات أو الخدمات المختلفة. يشبه ""مكتب بريد"" ذكي يضمن تواصل الأنظمة الموزعة مع بعضها البعض بشكل غير متزامن وموثوق.","An open-source message broker that receives, stores, and routes messages between different applications or services. It acts like an intelligent post office that allows distributed systems to communicate asynchronously and reliably.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2298,database_public_cms,technologies.json::RabbitMQ ,tooltip,يعمل كنظام أساسي لاستلام وتخزين وتوجيه الرسائل بين التطبيقات أو الخدمات المختلفة.,"A system for receiving, storing, and routing messages between different applications or services.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2299,database_public_cms,technologies.json::WebSocket ,description,بروتوكول اتصال مبني على شبكة الإنترنت يوفر اتصالاً مستمراً وثنائي الاتجاه (Full-duplex) بين المتصفح (العميل) والخادم (Server). يسمح بتبادل البيانات الفوري واللحظي بمجرد فتح الاتصال، دون الحاجة إلى إرسال طلبات (HTTP) جديدة ومتكررة في كل مرة.,"A web communication protocol that provides a persistent, bidirectional full-duplex connection between a browser or client and a server. It enables immediate real-time data exchange once the connection is established without requiring repeated new HTTP requests.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2300,database_public_cms,technologies.json::WebSocket ,tooltip,يسمح بتبادل البيانات الفوري واللحظي بمجرد فتح الاتصال، دون الحاجة إلى إرسال طلبات (HTTP) جديدة ومتكررة في كل مرة.,Enables immediate real-time data exchange once the connection is established without repeated new HTTP requests.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2301,database_public_cms,technologies.json::SQLite,description,هي محرك قواعد بيانات علائقي مدمج ومفتوح المصدر. على عكس قواعد البيانات التقليدية، لا تتطلب خادماً مستقلاً (Serverless). بدلاً من ذلك، يتم تخزين قاعدة البيانات بالكامل داخل ملف واحد بسيط يمكن نسخه ونقله بسهولة تامة.,"An embedded, open-source relational database engine. Unlike traditional databases, SQLite does not require a separate server. Instead, the entire database is stored in a single simple file that can be copied and moved easily.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2302,database_public_cms,technologies.json::SQLite,tooltip,تستخدم للتخزين المحلي للتطبيقات لكي تكون لديها وضع اوفلاين,Used for local application storage to provide offline functionality,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
