id,source_type,source,field_or_context,arabic_text,english_translation,treatment,translation_note
SMART-I18N-1060,frontend_admin_static,frontend/src/admin/pages/services/ServiceForm.tsx:142,double,مثال: تصميم وتطوير مواقع الويب,Example: Web Design and Development,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1061,frontend_admin_static,frontend/src/admin/pages/services/ServiceForm.tsx:151,jsx,الوصف المختصر,Short Description,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1062,frontend_admin_static,frontend/src/admin/pages/services/ServiceForm.tsx:155,double,وصف مختصر للبطاقة,Short description for the card,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1063,frontend_admin_static,frontend/src/admin/pages/services/ServiceForm.tsx:169,jsx,الوصف الكامل,Full Description,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1064,frontend_admin_static,frontend/src/admin/pages/services/ServiceForm.tsx:174,double,وصف تفصيلي للخدمة...,Detailed service description...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1065,frontend_admin_static,frontend/src/admin/pages/services/ServiceForm.tsx:180,jsx,اسم الأيقونة,Icon Name,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1066,frontend_admin_static,frontend/src/admin/pages/services/ServiceForm.tsx:184,double,مثال: FaCode,Example: FaCode,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1067,frontend_admin_static,frontend/src/admin/pages/services/ServiceForm.tsx:188,jsx,نوع الأيقونة,Icon Type,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1068,frontend_admin_static,frontend/src/admin/pages/services/ServiceForm.tsx:196,jsx,التدرج اللوني,Color Gradient,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1069,frontend_admin_static,frontend/src/admin/pages/services/ServiceForm.tsx:206,jsx,المميزات,Features,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1070,frontend_admin_static,frontend/src/admin/pages/services/ServiceForm.tsx:215,double,أضف ميزة جديدة...,Add a new feature...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1071,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:36,single,تم حذف الخدمة بنجاح,Service deleted successfully,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1072,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:39,single,فشل حذف الخدمة,Failed to delete service,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1073,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:47,single,تم تحديث حالة الخدمة,Service status updated,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1074,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:49,single,فشل تحديث حالة الخدمة,Failed to update service status,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1075,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:52,double,فشل تحميل الخدمات,Failed to load services,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1076,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:58,double,إدارة الخدمات المعروضة في الموقع,Manage services displayed on the website,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1077,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:60 | frontend/src/admin/pages/services/ServicesList.tsx:164,double,إضافة خدمة,Add Service,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1078,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:66,double,بحث في الخدمات...,Search services...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1079,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:164,double,لا توجد خدمات,No Services Found,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1080,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:164,double,ابدأ بإضافة خدمة جديدة,Start by adding a new service,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1081,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:198,double,حذف الخدمة,Delete Service,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1082,frontend_admin_static,frontend/src/admin/pages/services/ServicesList.tsx:199,double,هل أنت متأكد من حذف هذه الخدمة؟,Are you sure you want to delete this service?,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1083,frontend_admin_static,frontend/src/admin/pages/faqs/FAQForm.tsx:18,single,السؤال مطلوب,Question is required,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1084,frontend_admin_static,frontend/src/admin/pages/faqs/FAQForm.tsx:19,single,الإجابة مطلوبة,Answer is required,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1085,frontend_admin_static,frontend/src/admin/pages/faqs/FAQForm.tsx:54,single,تم تحديث السؤال,Question updated successfully,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1086,frontend_admin_static,frontend/src/admin/pages/faqs/FAQForm.tsx:54,single,تم إضافة السؤال,Question added successfully,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1087,frontend_admin_static,frontend/src/admin/pages/faqs/FAQForm.tsx:64,single,تعديل السؤال,Edit Question,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1088,frontend_admin_static,frontend/src/admin/pages/faqs/FAQForm.tsx:64,single,إضافة سؤال جديد,Add New Question,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1089,frontend_admin_static,frontend/src/admin/pages/faqs/FAQForm.tsx:67,jsx,معلومات السؤال,Question Information,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1090,frontend_admin_static,frontend/src/admin/pages/faqs/FAQForm.tsx:70,jsx,السؤال *,Question *,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1091,frontend_admin_static,frontend/src/admin/pages/faqs/FAQForm.tsx:71,double,ما هو السؤال؟,What is the question?,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1092,frontend_admin_static,frontend/src/admin/pages/faqs/FAQForm.tsx:85,jsx,الإجابة *,Answer *,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1093,frontend_admin_static,frontend/src/admin/pages/faqs/FAQForm.tsx:86,double,اكتب الإجابة هنا...,Write the answer here...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1094,frontend_admin_static,frontend/src/admin/pages/faqs/FAQsList.tsx:33,single,تم حذف السؤال بنجاح,Question deleted successfully,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1095,frontend_admin_static,frontend/src/admin/pages/faqs/FAQsList.tsx:36,single,فشل حذف السؤال,Failed to delete question,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1096,frontend_admin_static,frontend/src/admin/pages/faqs/FAQsList.tsx:41,double,فشل تحميل الأسئلة الشائعة,Failed to load FAQs,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1097,frontend_admin_static,frontend/src/admin/pages/faqs/FAQsList.tsx:45 | frontend/src/admin/components/layout/Breadcrumb.tsx:13 | frontend/src/admin/components/layout/Sidebar.tsx:45,double,الأسئلة الشائعة,FAQs,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1098,frontend_admin_static,frontend/src/admin/pages/faqs/FAQsList.tsx:45,double,إدارة الأسئلة والأجوبة الشائعة,Manage frequently asked questions and answers,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1099,frontend_admin_static,frontend/src/admin/pages/faqs/FAQsList.tsx:45 | frontend/src/admin/pages/faqs/FAQsList.tsx:95,double,إضافة سؤال,Add Question,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1100,frontend_admin_static,frontend/src/admin/pages/faqs/FAQsList.tsx:95,double,لا توجد أسئلة شائعة,No FAQs Found,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1101,frontend_admin_static,frontend/src/admin/pages/faqs/FAQsList.tsx:95,double,ابدأ بإضافة سؤال جديد,Start by adding a new question,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1102,frontend_admin_static,frontend/src/admin/pages/faqs/FAQsList.tsx:100,double,حذف السؤال,Delete Question,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1103,frontend_admin_static,frontend/src/admin/pages/faqs/FAQsList.tsx:100,double,هل أنت متأكد من حذف هذا السؤال؟,Are you sure you want to delete this question?,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1104,frontend_admin_static,frontend/src/admin/components/PrivateRoute.tsx:18,jsx,جاري التحميل...,Loading...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1105,frontend_admin_static,frontend/src/admin/components/layout/Breadcrumb.tsx:14 | frontend/src/admin/components/shared/PageHeader.tsx:19,double | single,إضافة جديد,Add New,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1106,frontend_admin_static,frontend/src/admin/components/layout/Sidebar.tsx:47,double,المعلومات الرئيسية,Main Information,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1107,frontend_admin_static,frontend/src/admin/components/layout/Sidebar.tsx:48,double,حولنا,About Us,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1108,frontend_admin_static,frontend/src/admin/components/layout/Sidebar.tsx:152,jsx,تسجيل الخروج,Log Out,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1109,frontend_admin_static,frontend/src/admin/components/shared/ConfirmDialog.tsx:29,single,تأكيد,Confirm,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1110,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:29,single,يجب اختيار ملف صورة,Please select an image file,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1111,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:34,single,حجم الصورة يجب أن يكون أقل من 15MB,Image size must be less than 15MB,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1112,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:42,single,تم رفع الصورة بنجاح,Image uploaded successfully,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1113,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:44,single,فشل رفع الصورة,Failed to upload image,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1114,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:125,jsx,جاري رفع الصورة...,Uploading image...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1115,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:133,jsx,"JPG, PNG, WEBP — يتم التحويل والضغط تلقائياً (حتى 15MB)","JPG, PNG, WEBP — automatically converted and compressed (up to 15MB)",i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1116,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:160,template,${file.name} ليس ملف صورة,${file.name} is not an image file,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1117,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:164,template,${file.name} حجمه أكبر من 15MB,${file.name} is larger than 15MB,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1118,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:171,template,الحد الأقصى ${maxImages} صور,Maximum ${maxImages} images,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1119,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:181,template,تم رفع ${urls.length} صورة,${urls.length} images uploaded,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1120,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:183,single,فشل رفع الصور,Failed to upload images,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1121,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:213,jsx,جاري رفع الصور...,Uploading images...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1122,frontend_admin_static,frontend/src/admin/components/shared/ImageUpload.tsx:218,jsx,اسحب الصور أو انقر للاختيار,Drag images here or click to select,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1123,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:77,double,مقال قياسي,Standard Article,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1124,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:78,double,هيكل مقال نموذجي مع مقدمة، أقسام، وخاتمة,"A sample article structure with an introduction, sections, and conclusion",i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1125,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:79,template,<h2>مقدمة</h2><p>اكتب مقدمتك هنا...</p><h2>القسم الأول</h2><p>محتوى القسم الأول...</p><h2>القسم الثاني</h2><p>محتوى القسم الثاني...</p><h2>الخلاصة</h2><p>اكتب خلاصتك هنا...</p>,<h2>Introduction</h2><p>Write your introduction here...</p><h2>Section One</h2><p>Section one content...</p><h2>Section Two</h2><p>Section two content...</p><h2>Conclusion</h2><p>Write your conclusion here...</p>,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1126,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:79,jsx,مقدمة,Introduction,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1127,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:79,jsx,اكتب مقدمتك هنا...,Write your introduction here...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1128,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:79,jsx,القسم الأول,Section One,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1129,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:79,jsx,محتوى القسم الأول...,Section one content...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1130,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:79,jsx,القسم الثاني,Section Two,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1131,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:79,jsx,محتوى القسم الثاني...,Section two content...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1132,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:79 | frontend/src/admin/components/shared/RichTextEditor.tsx:84 | frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,الخلاصة,Conclusion,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1133,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:79,jsx,اكتب خلاصتك هنا...,Write your conclusion here...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1134,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:82,double,دليل تعليمي,Tutorial Guide,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1135,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:83,double,دليل خطوة بخطوة مع قوائم مرقمة,Step-by-step guide with numbered lists,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1136,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,template,<h2>ما سنغطيه</h2><p>نظرة عامة على الدليل...</p><h2>الخطوة 1</h2><p>تفاصيل الخطوة الأولى...</p><ol><li><p>النقطة الأولى</p></li><li><p>النقطة الثانية</p></li></ol><h2>الخطوة 2</h2><p>تفاصيل الخطوة الثانية...</p><h2>الخطوة 3</h2><p>تفاصيل الخطوة الثالثة...</p><h2>الخلاصة</h2><p>خلاصة الدليل...</p>,<h2>What We’ll Cover</h2><p>Overview of the guide...</p><h2>Step 1</h2><p>Details of the first step...</p><ol><li><p>First point</p></li><li><p>Second point</p></li></ol><h2>Step 2</h2><p>Details of the second step...</p><h2>Step 3</h2><p>Details of the third step...</p><h2>Conclusion</h2><p>Guide summary...</p>,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1137,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,jsx,ما سنغطيه,What We’ll Cover,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1138,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,jsx,نظرة عامة على الدليل...,Overview of the guide...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1139,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,jsx,الخطوة 1,Step 1,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1140,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,jsx,تفاصيل الخطوة الأولى...,Details of the first step...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1141,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,jsx,النقطة الأولى,First point,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1142,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,jsx,النقطة الثانية,Second point,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1143,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,jsx,الخطوة 2,Step 2,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1144,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,jsx,تفاصيل الخطوة الثانية...,Details of the second step...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1145,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,jsx,الخطوة 3,Step 3,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1146,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,jsx,تفاصيل الخطوة الثالثة...,Details of the third step...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1147,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:84,jsx,خلاصة الدليل...,Guide summary...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1148,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:88,double,دراسة حالة مع التحديات والحلول,Case study with challenges and solutions,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1149,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,template,<h2>نظرة عامة</h2><p>وصف مختصر للدراسة...</p><h2>التحدي</h2><p>ما هو التحدي الذي واجهه العميل...</p><h2>الحل</h2><p>كيف قدمنا الحل...</p><h2>النتائج</h2><ul><li><p>نتيجة 1</p></li><li><p>نتيجة 2</p></li><li><p>نتيجة 3</p></li></ul><h2>الخلاصة</h2><p>الدروس المستفادة...</p>,<h2>Overview</h2><p>Brief description of the case study...</p><h2>The Challenge</h2><p>What challenge did the client face...</p><h2>The Solution</h2><p>How we delivered the solution...</p><h2>Results</h2><ul><li><p>Result 1</p></li><li><p>Result 2</p></li><li><p>Result 3</p></li></ul><h2>Conclusion</h2><p>Lessons learned...</p>,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1150,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,نظرة عامة,Overview,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1151,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,وصف مختصر للدراسة...,Brief description of the case study...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1152,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,التحدي,The Challenge,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1153,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,ما هو التحدي الذي واجهه العميل...,What challenge did the client face...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1154,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,الحل,The Solution,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1155,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,كيف قدمنا الحل...,How we delivered the solution...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1156,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,النتائج,Results,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1157,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,نتيجة 1,Result 1,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1158,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,نتيجة 2,Result 2,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1159,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,نتيجة 3,Result 3,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1160,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:89,jsx,الدروس المستفادة...,Lessons learned...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1161,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:92,double,خبر تقني,Tech News,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1162,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:93,double,نموذج خبر مع إحصائيات واقتباسات,News template with statistics and quotes,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1163,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:94,template,<h2>الخلاصة التنفيذية</h2><p>نقاط رئيسية من الخبر...</p><blockquote><p>اقتباس مهم ه...</p></blockquote><h2>التفاصيل</h2><p>شرح تفصيلي للخبر...</p><h2>التحليل</h2><p>تحليل للتأثيرات والنتائج...</p><h2>ما التالي؟</h2><p>الخطوات المستقبلية...</p>,<h2>Executive Summary</h2><p>Key points from the news...</p><blockquote><p>Important quote...</p></blockquote><h2>Details</h2><p>Detailed explanation of the news...</p><h2>Analysis</h2><p>Analysis of the impact and results...</p><h2>What’s Next?</h2><p>Future steps...</p>,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1164,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:94,jsx,الخلاصة التنفيذية,Executive Summary,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1165,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:94,jsx,نقاط رئيسية من الخبر...,Key points from the news...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1166,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:94,jsx,اقتباس مهم ه...,Important quote...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1167,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:94,jsx,التفاصيل,Details,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1168,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:94,jsx,شرح تفصيلي للخبر...,Detailed explanation of the news...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1169,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:94,jsx,التحليل,Analysis,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1170,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:94,jsx,تحليل للتأثيرات والنتائج...,Analysis of the impact and results...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1171,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:94,jsx,ما التالي؟,What’s Next?,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1172,frontend_admin_static,frontend/src/admin/components/shared/RichTextEditor.tsx:94,jsx,الخطوات المستقبلية...,Future steps...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
